"","Taxon","Seed dry mass","Plant height vegetative","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)","C3","C4","CAM","C3/C4","Non-N-fixer","N-fixer","Graminoid","Woody","Vine","Forb","species","blooming.period..early","blooming.period..early.mid","blooming.period...mid","blooming.period..mid.late","blooming.period..late","MgmtTarget","Dry Prairie","Savanna","NA","Mesic Prairie","Wet Prairie","cover.low","cover.medium","cover.high","cover.very.high","Forbs, Ferns and Fern Allies","Grasses and sedges","Low shrubs","Shrubs","Half shrubs","Climbing plants"
"2114","ASCLEPIAS OVALIFOLIA",0.26,46,0.36143637782982,1,0,0,0,0,0,0,0,0,0,"Oval-leaved milkweed",0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"2115","ASCLEPIAS OVALIFOLIA",7e+05,700,0.472972972972973,1,0,0,0,0,0,0,0,0,0,"Oval-leaved milkweed",0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"2116","CASTILLEJA COCCINEA",1.614,91,0.221,0,0,0,0,0,0,0,0,0,1,"Indian paintbrush",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"2117","CASTILLEJA COCCINEA",1.54,18,0.21209,0,0,0,0,0,0,0,0,0,1,"Indian paintbrush",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"2118","CASTILLEJA COCCINEA",11.2,84,0.25967033,0,0,0,0,0,0,0,0,0,1,"Indian paintbrush",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"2119","CASTILLEJA COCCINEA",6,23,0.340962904498816,0,0,0,0,0,0,0,0,0,1,"Indian paintbrush",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"2120","CASTILLEJA COCCINEA",0.3,69,0.304918032786885,0,0,0,0,0,0,0,0,0,1,"Indian paintbrush",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"2121","CASTILLEJA COCCINEA",1.61,51,27.3704789833822,0,0,0,0,0,0,0,0,0,1,"Indian paintbrush",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"2122","CASTILLEJA COCCINEA",1.614,72,0.373,0,0,0,0,0,0,0,0,0,1,"Indian paintbrush",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"2123","CASTILLEJA COCCINEA",0.07,101,24.9357326478149,0,0,0,0,0,0,0,0,0,1,"Indian paintbrush",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"2124","CASTILLEJA COCCINEA",40.82,37,0.0292436974789916,0,0,0,0,0,0,0,0,0,1,"Indian paintbrush",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"2125","CASTILLEJA COCCINEA",154.9,23,0.444444444444444,0,0,0,0,0,0,0,0,0,1,"Indian paintbrush",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"2126","CASTILLEJA COCCINEA",0.29,27.1,0.369747899159664,0,0,0,0,0,0,0,0,0,1,"Indian paintbrush",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"2127","CASTILLEJA COCCINEA",0.3692,120.6,0.264957264957265,0,0,0,0,0,0,0,0,0,1,"Indian paintbrush",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"2128","CASTILLEJA COCCINEA",0.05,82.5,0.252268602540835,0,0,0,0,0,0,0,0,0,1,"Indian paintbrush",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"2129","CASTILLEJA COCCINEA",7.5833333,92,0.241650294695481,0,0,0,0,0,0,0,0,0,1,"Indian paintbrush",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"2130","CASTILLEJA COCCINEA",0.102,15.5,0.170454545454545,0,0,0,0,0,0,0,0,0,1,"Indian paintbrush",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"2131","AMORPHA NANA",2.496,106,38.75,1,0,0,0,0,0,0,0,0,0,"Fragrant false indigo",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
"2132","AMORPHA NANA",0.048,65,0.191,1,0,0,0,0,0,0,0,0,0,"Fragrant false indigo",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
"2133","AMORPHA NANA",0.2,55,0.251356238698011,1,0,0,0,0,0,0,0,0,0,"Fragrant false indigo",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
"2134","AMORPHA NANA",0.23,116,0.319,1,0,0,0,0,0,0,0,0,0,"Fragrant false indigo",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
"2135","AMORPHA NANA",0.5,94,0.178463094034378,1,0,0,0,0,0,0,0,0,0,"Fragrant false indigo",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
"2136","AMORPHA NANA",0.063,20,35.6466876971609,1,0,0,0,0,0,0,0,0,0,"Fragrant false indigo",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
"2137","AMORPHA NANA",0.5,40.755,0.292343387470998,1,0,0,0,0,0,0,0,0,0,"Fragrant false indigo",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
"2138","AMORPHA NANA",1.3,23,0.246696035242291,1,0,0,0,0,0,0,0,0,0,"Fragrant false indigo",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
"2139","AMORPHA NANA",40.82,64,0.263,1,0,0,0,0,0,0,0,0,0,"Fragrant false indigo",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
"2140","AMORPHA NANA",0.122,104.0556183,0.256,1,0,0,0,0,0,0,0,0,0,"Fragrant false indigo",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
"2141","AMORPHA NANA",0.2,144,0.335218093699515,1,0,0,0,0,0,0,0,0,0,"Fragrant false indigo",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
"2142","AMORPHA NANA",94.69,13,0.231994901210962,1,0,0,0,0,0,0,0,0,0,"Fragrant false indigo",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
"2143","AMORPHA NANA",0.290875,123,0.344,1,0,0,0,0,0,0,0,0,0,"Fragrant false indigo",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
"2144","AMORPHA NANA",0.2,152.4,26.9124741557547,1,0,0,0,0,0,0,0,0,0,"Fragrant false indigo",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
"2145","AMORPHA NANA",3,92,0.384,1,0,0,0,0,0,0,0,0,0,"Fragrant false indigo",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
"2146","CASTILLEJA SESSILIFLORA",1.852,130,28.7878787878788,0,0,0,0,0,0,0,0,0,1,"Downy paintbrush",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2147","CASTILLEJA SESSILIFLORA",1.278,86,0.294,0,0,0,0,0,0,0,0,0,1,"Downy paintbrush",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2148","CASTILLEJA SESSILIFLORA",0.8,46,0.280758621,0,0,0,0,0,0,0,0,0,1,"Downy paintbrush",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2149","CASTILLEJA SESSILIFLORA",0.0001935,100,0.1688410041841,0,0,0,0,0,0,0,0,0,1,"Downy paintbrush",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2150","CASTILLEJA SESSILIFLORA",0.22,4,0.332640332640333,0,0,0,0,0,0,0,0,0,1,"Downy paintbrush",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2151","CASTILLEJA SESSILIFLORA",102,23,0.332402234636872,0,0,0,0,0,0,0,0,0,1,"Downy paintbrush",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2152","CASTILLEJA SESSILIFLORA",5.26,88,39.296875,0,0,0,0,0,0,0,0,0,1,"Downy paintbrush",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2153","CASTILLEJA SESSILIFLORA",5.2,77,0.378649635036496,0,0,0,0,0,0,0,0,0,1,"Downy paintbrush",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2154","CASTILLEJA SESSILIFLORA",0.04,188,0.379,0,0,0,0,0,0,0,0,0,1,"Downy paintbrush",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2155","CASTILLEJA SESSILIFLORA",0.246,97.2,0.295138888888889,0,0,0,0,0,0,0,0,0,1,"Downy paintbrush",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2156","CASTILLEJA SESSILIFLORA",0.452,20.7,30.2752293577982,0,0,0,0,0,0,0,0,0,1,"Downy paintbrush",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2157","CASTILLEJA SESSILIFLORA",3.2,20,14.7186147186147,0,0,0,0,0,0,0,0,0,1,"Downy paintbrush",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2158","CASTILLEJA SESSILIFLORA",1.2,100,0.365,0,0,0,0,0,0,0,0,0,1,"Downy paintbrush",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2159","CASTILLEJA SESSILIFLORA",0.3,138.7,0.171122994652406,0,0,0,0,0,0,0,0,0,1,"Downy paintbrush",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2160","CASTILLEJA SESSILIFLORA",0.48,73,78,0,0,0,0,0,0,0,0,0,1,"Downy paintbrush",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2161","LATHYRUS VENOSUS",1,121.92,0.280941533788914,1,0,0,0,0,0,0,0,1,1,"Veiny pea",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"2162","LATHYRUS VENOSUS",2.89,75,0.379,1,0,0,0,0,0,0,0,1,1,"Veiny pea",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"2163","LATHYRUS VENOSUS",0.13,9.144,0.373,1,0,0,0,0,0,0,0,1,1,"Veiny pea",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"2164","LATHYRUS VENOSUS",0.83,5.5,0.299,1,0,0,0,0,0,0,0,1,1,"Veiny pea",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"2165","LATHYRUS VENOSUS",1.49,79,0.274774774774775,1,0,0,0,0,0,0,0,1,1,"Veiny pea",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"2166","LATHYRUS VENOSUS",0.0332,16,0.3,1,0,0,0,0,0,0,0,1,1,"Veiny pea",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"2167","LATHYRUS VENOSUS",5.85,11.5,0.34375,1,0,0,0,0,0,0,0,1,1,"Veiny pea",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"2168","LATHYRUS VENOSUS",0.32,6,0.267,1,0,0,0,0,0,0,0,1,1,"Veiny pea",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"2169","LATHYRUS VENOSUS",4.71,88,0.0875439990916316,1,0,0,0,0,0,0,0,1,1,"Veiny pea",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"2170","LATHYRUS VENOSUS",4.15,24.2,0.387,1,0,0,0,0,0,0,0,1,1,"Veiny pea",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"2171","LATHYRUS VENOSUS",1.9078,32,0.252889191026513,1,0,0,0,0,0,0,0,1,1,"Veiny pea",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"2172","LATHYRUS VENOSUS",0.066,30,0.309,1,0,0,0,0,0,0,0,1,1,"Veiny pea",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"2173","LATHYRUS VENOSUS",0.33,76.5,23.5928143712575,1,0,0,0,0,0,0,0,1,1,"Veiny pea",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"2174","LATHYRUS VENOSUS",1.9,28,0.312046444121916,1,0,0,0,0,0,0,0,1,1,"Veiny pea",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"2175","LATHYRUS VENOSUS",0.1,40,0.385,1,0,0,0,0,0,0,0,1,1,"Veiny pea",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"2176","DESMODIUM CANADENSE",0.48,90,0.277728085867621,1,0,0,0,0,1,0,0,0,1,"Canada tick trefoil",0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"2177","DESMODIUM CANADENSE",0.202,700,0.293,1,0,0,0,0,1,0,0,0,1,"Canada tick trefoil",0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"2178","DESMODIUM CANADENSE",0.044,70,0.394,1,0,0,0,0,1,0,0,0,1,"Canada tick trefoil",0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"2179","DESMODIUM CANADENSE",4.78,44,39.622641509434,1,0,0,0,0,1,0,0,0,1,"Canada tick trefoil",0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"2180","DESMODIUM CANADENSE",1.319,10.6,0.378,1,0,0,0,0,1,0,0,0,1,"Canada tick trefoil",0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"2181","DESMODIUM CANADENSE",1.34332,42,0.304918032786885,1,0,0,0,0,1,0,0,0,1,"Canada tick trefoil",0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"2182","DESMODIUM CANADENSE",135.924,58,0.388933333,1,0,0,0,0,1,0,0,0,1,"Canada tick trefoil",0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"2183","DESMODIUM CANADENSE",1.61,45,0.3211,1,0,0,0,0,1,0,0,0,1,"Canada tick trefoil",0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"2184","DESMODIUM CANADENSE",9.353,34,44.5182724252492,1,0,0,0,0,1,0,0,0,1,"Canada tick trefoil",0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"2185","DESMODIUM CANADENSE",0.71476,122,34.9562363238512,1,0,0,0,0,1,0,0,0,1,"Canada tick trefoil",0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"2186","DESMODIUM CANADENSE",0.47,14.9,0.281986531986532,1,0,0,0,0,1,0,0,0,1,"Canada tick trefoil",0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"2187","DESMODIUM CANADENSE",1.278,70,0.286754966887417,1,0,0,0,0,1,0,0,0,1,"Canada tick trefoil",0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"2188","DESMODIUM CANADENSE",0.1924,42,24.5053272450533,1,0,0,0,0,1,0,0,0,1,"Canada tick trefoil",0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"2189","DESMODIUM CANADENSE",413.55,700,0.153333333333333,1,0,0,0,0,1,0,0,0,1,"Canada tick trefoil",0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"2190","DESMODIUM CANADENSE",1575760,75,0.369,1,0,0,0,0,1,0,0,0,1,"Canada tick trefoil",0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"2191","PEDIOMELUM ARGOPHYLLUM",1.89,76,0.154,1,0,0,0,0,0,0,0,0,1,"Silverleaf scurfpea",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"2192","PEDIOMELUM ARGOPHYLLUM",0.105,7.6,0.273204903677758,1,0,0,0,0,0,0,0,0,1,"Silverleaf scurfpea",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"2193","PEDIOMELUM ARGOPHYLLUM",1,119,19.5439739413681,1,0,0,0,0,0,0,0,0,1,"Silverleaf scurfpea",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"2194","PEDIOMELUM ARGOPHYLLUM",3.1,12.5,0.258411843876178,1,0,0,0,0,0,0,0,0,1,"Silverleaf scurfpea",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"2195","PEDIOMELUM ARGOPHYLLUM",1.8,2300,0.269121813031161,1,0,0,0,0,0,0,0,0,1,"Silverleaf scurfpea",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"2196","PEDIOMELUM ARGOPHYLLUM",8.3,186,30,1,0,0,0,0,0,0,0,0,1,"Silverleaf scurfpea",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"2197","PEDIOMELUM ARGOPHYLLUM",16.8,77,0.268,1,0,0,0,0,0,0,0,0,1,"Silverleaf scurfpea",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"2198","PEDIOMELUM ARGOPHYLLUM",0.15,70.104,31.3725490196078,1,0,0,0,0,0,0,0,0,1,"Silverleaf scurfpea",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"2199","PEDIOMELUM ARGOPHYLLUM",1,70,0.282051282051282,1,0,0,0,0,0,0,0,0,1,"Silverleaf scurfpea",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"2200","PEDIOMELUM ARGOPHYLLUM",2.1,1500,0.242424242424242,1,0,0,0,0,0,0,0,0,1,"Silverleaf scurfpea",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"2201","PEDIOMELUM ARGOPHYLLUM",1.446,34.1,0.251461988304094,1,0,0,0,0,0,0,0,0,1,"Silverleaf scurfpea",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"2202","PEDIOMELUM ARGOPHYLLUM",0.91,135,0.262853470437018,1,0,0,0,0,0,0,0,0,1,"Silverleaf scurfpea",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"2203","PEDIOMELUM ARGOPHYLLUM",1.03,85,0.224664224664225,1,0,0,0,0,0,0,0,0,1,"Silverleaf scurfpea",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"2204","PEDIOMELUM ARGOPHYLLUM",0.037,103,0.258064516129032,1,0,0,0,0,0,0,0,0,1,"Silverleaf scurfpea",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"2205","PEDIOMELUM ARGOPHYLLUM",0.08,19,0.251804330392943,1,0,0,0,0,0,0,0,0,1,"Silverleaf scurfpea",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"2206","POTENTILLA ANSERINA",1.344,378.6666667,30.8333333333333,1,1,0,0,1,0,0,1,0,1,"Silverweed",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"2207","POTENTILLA ANSERINA",1.614,33,0.322250639386189,1,1,0,0,1,0,0,1,0,1,"Silverweed",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"2208","POTENTILLA ANSERINA",0.2717,95,0.286,1,1,0,0,1,0,0,1,0,1,"Silverweed",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"2209","POTENTILLA ANSERINA",166.58,41,0.353,1,1,0,0,1,0,0,1,0,1,"Silverweed",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"2210","POTENTILLA ANSERINA",0.133,36.6,0.38,1,1,0,0,1,0,0,1,0,1,"Silverweed",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"2211","POTENTILLA ANSERINA",2.9,40,0.292,1,1,0,0,1,0,0,1,0,1,"Silverweed",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"2212","POTENTILLA ANSERINA",0.24,57,36.1739130434783,1,1,0,0,1,0,0,1,0,1,"Silverweed",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"2213","POTENTILLA ANSERINA",1.186,66,0.279,1,1,0,0,1,0,0,1,0,1,"Silverweed",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"2214","POTENTILLA ANSERINA",0.14,26,21.9132369299221,1,1,0,0,1,0,0,1,0,1,"Silverweed",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"2215","POTENTILLA ANSERINA",1.1444,53,0.1936,1,1,0,0,1,0,0,1,0,1,"Silverweed",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"2216","POTENTILLA ANSERINA",0.00011,52,0.373,1,1,0,0,1,0,0,1,0,1,"Silverweed",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"2217","POTENTILLA ANSERINA",0.04,79,0.159,1,1,0,0,1,0,0,1,0,1,"Silverweed",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"2218","POTENTILLA ANSERINA",2.96521739,45.72,0.351380042462845,1,1,0,0,1,0,0,1,0,1,"Silverweed",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"2219","POTENTILLA ANSERINA",7,200,0.292,1,1,0,0,1,0,0,1,0,1,"Silverweed",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"2220","POTENTILLA ANSERINA",9.4,10.7,0.291081070109203,1,1,0,0,1,0,0,1,0,1,"Silverweed",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"2221","ERAGROSTIS SPECTABILIS",5.22,17,0.158,0,1,0,0,1,0,1,1,0,0,"Purple lovegrass",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"2222","ERAGROSTIS SPECTABILIS",3,64,0.25685618729097,0,1,0,0,1,0,1,1,0,0,"Purple lovegrass",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"2223","ERAGROSTIS SPECTABILIS",8.18,133,0.222,0,1,0,0,1,0,1,1,0,0,"Purple lovegrass",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"2224","ERAGROSTIS SPECTABILIS",1.45,33,28.1481481481481,0,1,0,0,1,0,1,1,0,0,"Purple lovegrass",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"2225","ERAGROSTIS SPECTABILIS",10.4034947247706,78,0.323,0,1,0,0,1,0,1,1,0,0,"Purple lovegrass",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"2226","ERAGROSTIS SPECTABILIS",9.0718474,15,0.379858657243816,0,1,0,0,1,0,1,1,0,0,"Purple lovegrass",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"2227","ERAGROSTIS SPECTABILIS",0.032,28,0.257936507936508,0,1,0,0,1,0,1,1,0,0,"Purple lovegrass",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"2228","ERAGROSTIS SPECTABILIS",2.3,100,0.683959044368601,0,1,0,0,1,0,1,1,0,0,"Purple lovegrass",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"2229","ERAGROSTIS SPECTABILIS",0.035,120,38.0556352165185,0,1,0,0,1,0,1,1,0,0,"Purple lovegrass",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"2230","ERAGROSTIS SPECTABILIS",1.344,48,42.1527553980019,0,1,0,0,1,0,1,1,0,0,"Purple lovegrass",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"2231","ERAGROSTIS SPECTABILIS",0.2,73,0.299798792756539,0,1,0,0,1,0,1,1,0,0,"Purple lovegrass",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"2232","ERAGROSTIS SPECTABILIS",1.59,103,0.17,0,1,0,0,1,0,1,1,0,0,"Purple lovegrass",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"2233","ERAGROSTIS SPECTABILIS",1.84,11.8,0.39,0,1,0,0,1,0,1,1,0,0,"Purple lovegrass",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"2234","ERAGROSTIS SPECTABILIS",15.1,44,0.260252365930599,0,1,0,0,1,0,1,1,0,0,"Purple lovegrass",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"2235","ERAGROSTIS SPECTABILIS",10.5,22,0.311948204826368,0,1,0,0,1,0,1,1,0,0,"Purple lovegrass",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"2236","LITHOSPERMUM CAROLINIENSE",0.4,40,0.35,1,0,0,0,0,0,0,0,0,0,"Hairy puccoon",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"2237","LITHOSPERMUM CAROLINIENSE",0.084,150,0.241,1,0,0,0,0,0,0,0,0,0,"Hairy puccoon",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"2238","LITHOSPERMUM CAROLINIENSE",0.2,31,0.382,1,0,0,0,0,0,0,0,0,0,"Hairy puccoon",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"2239","LITHOSPERMUM CAROLINIENSE",0.8,33,25.8928571428571,1,0,0,0,0,0,0,0,0,0,"Hairy puccoon",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"2240","LITHOSPERMUM CAROLINIENSE",0.44,100,34.7222222222222,1,0,0,0,0,0,0,0,0,0,"Hairy puccoon",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"2241","LITHOSPERMUM CAROLINIENSE",0.2,37,0.1880414313,1,0,0,0,0,0,0,0,0,0,"Hairy puccoon",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"2242","LITHOSPERMUM CAROLINIENSE",1.117,15.8,0.309,1,0,0,0,0,0,0,0,0,0,"Hairy puccoon",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"2243","LITHOSPERMUM CAROLINIENSE",3.3,58,0.369894099848714,1,0,0,0,0,0,0,0,0,0,"Hairy puccoon",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
